"NIC" "TEX" "HOU" "FUE" "FOO" "ALC" "TOB" "CLO" "DUR" "TRA" "SER" "OGM" "AGE" "OCC" "ECP" "NOP" "NGW"
"5410" 25.887 19.508 1.09 1.322 6.483 6.363 0 1.02 0.283 0.7 1.629 0.618 77 10 6 2 0
"5411" 13.924 19.7 0.31 0.838 10.327 0.975 0.225 1.795 0.633 0.61 1.425 2.562 67 10 6 1 0
"5412" 19.919 13.986 1.185 3.077 5.005 0 0.55 0 0.185 0.77 2.026 1.188 77 10 6 1 0
"5413" 53.455 50.965 6.635 2.342 14.317 3.765 1.807 3.443 0.119 0.905 7.29 10.342 34 4 2 4 58.172
"5414" 28.12 23.261 5.85 1.45 11.34 0.5 1.43 0 0 0 0.876 1.815 45 7 10 2 0
"5415" 80.399 56.018 5.688 10.536 13.447 0.125 3.175 0 0.154 5.625 12.528 4.74 62 7 2 2 92.419
"5416" 26.92 28.594 11 6.375 4.499 1.895 0 0.11 0 0.53 2.445 1.74 47 11 9 1 0
"5417" 37.935 35.884 7.5 1.271 10.385 4.245 0 0 2.23 6.123 2.85 1.28 25 7 2 1 57.404
"5418" 34.59 28.467 5 0.765 10.487 0 4.53 0.99 0.52 0.11 4.9 1.165 28 7 2 1 53.45
"5419" 39.618 37.321 3 0.421 8.421 6.075 0 3.45 8.165 0.73 4.984 2.075 64 1 2 1 71.863
"5420" 23.465 58.321 5.335 0.898 3.347 2.935 1.19 17.5 3.125 14.555 1.221 8.215 29 11 9 1 0
"5421" 57.496 71.928 16.4 0.115 24.267 3.23 0 3.485 2.57 0.15 13.353 8.358 37 1 2 4 47.029
"5422" 27.246 17.975 6.658 1.842 3.178 0 0 0 0.213 0 5.504 0.58 89 11 8 1 0
"5423" 93.657 184.415 56.291 0.47 23.351 2.821 0 1.045 68.332 9.091 8.818 14.196 29 1 2 2 88.136
"5424" 31.16 48.821 6.048 1.28 5.934 3.205 4.063 17.718 0 4.08 2.987 3.506 20 11 9 2 0
"5425" 53.325 46.654 11.205 6.699 14.206 5.025 3.985 2.625 0.154 0.019 1.381 1.355 52 6 1 2 0
"5426" 75.43 83.202 18.672 3.061 22.915 6.018 0.776 5.385 2.787 2.3 3.91 17.378 31 3 2 4 78
"5427" 139.832 69.318 12.877 5.308 16.999 3.385 0 10.53 1.261 11.859 4.459 2.64 37 3 2 2 194.076
"5428" 32.99 43.513 7.44 2.369 15.377 1.355 8.11 3.045 1.294 0 0.93 3.593 68 10 6 2 0
"5429" 53.516 43.323 5.351 3.027 12.074 6.305 2.075 1.52 1.474 5.165 3.727 2.605 67 10 6 2 11.95
"5430" 31.627 22.55 1.51 2.967 6.656 2.265 5.878 0.495 0.045 0.76 0.829 1.145 65 10 6 2 0
"5431" 48.226 72.818 3.156 0.888 24.73 0 8.79 18.695 0.096 4.332 3.699 8.432 34 6 2 4 58.556
"5432" 62.924 54.108 6.649 1.072 20.735 1.62 4.13 1.158 3.317 8.731 1.748 4.948 49 7 2 2 85.394
"5433" 55.401 49.393 6.57 1.5 17.669 3.5 10.09 0 3.992 0.96 1.57 3.542 51 6 2 4 56.175
"5434" 62.455 42.766 8.68 1.132 12.181 1.65 0.09 1.458 8.325 0.82 3.232 5.198 23 6 2 3 80.205
"5435" 83.04 83.496 14.38 1.925 25.623 22.005 6.767 0 6.091 2.43 1.404 2.871 52 7 2 3 110.259
"5436" 57.145 43.768 4.938 1.873 19.353 8.285 0 0 4.367 2.204 1.228 1.52 39 6 2 4 72.535
"5437" 26.05 16.361 1.984 1.4 9.476 0 0 0 0.096 1.215 0.154 2.036 72 10 6 2 0
"5438" 68.573 65.307 7.335 1.615 19.287 2.54 0.34 4.807 1.975 18.111 0.589 8.708 33 7 2 4 80.33
"5439" 66.342 53.475 6.75 1.115 13.707 11.795 7.7 0 0.06 2.535 8.228 1.585 60 7 2 2 106.976
"5440" 47.454 39.922 2.757 1.118 15.204 5.905 5.898 0.27 1.296 3.455 2.45 1.569 28 6 2 4 59.64
"5441" 47.171 38.01 1.313 0.67 11.539 0 1.751 7.823 1.748 7.848 3.38 1.938 44 2 1 3 34.845
"5442" 42.192 65.352 7.902 7.08 14.471 2.075 0 9.183 10.571 10.292 0.591 3.187 28 6 1 4 0
"5443" 55.405 75.958 5.14 4.598 15.132 8.3 6.3 3.325 1.5 29.296 1.307 1.06 73 11 8 2 52.75
"5444" 80.781 85.886 12.55 1.38 18.66 6.498 8.38 9.26 5.831 16.941 1.861 4.525 52 7 2 6 43.01
"5445" 31.186 17.271 2.567 3.388 5.17 0 2.444 0 0.077 0.353 2.882 0.39 78 10 6 2 0
"5446" 64.636 64.159 3.988 29.777 13.679 4.88 1.3 1.65 0.336 0.795 2.546 5.208 34 2 2 4 79.869
"5447" 77.357 93.797 7.904 1.778 44.227 6.59 0.55 8.295 5.366 9.295 6.907 2.885 28 3 3 3 93.52
"5448" 36.09 19.724 4.174 0.921 6.229 0 0 1.44 1.149 0.46 3.508 1.843 71 11 8 1 0
"5449" 56.6 60.744 4.465 1.547 17.971 1.95 0 6.195 0.665 23.095 2.313 2.543 74 2 1 2 54.948
"5450" 82.47 90.855 7.933 5.047 20.245 9.35 0 10.985 17.466 9.84 5.317 4.672 44 7 2 4 105.116
"5451" 100.897 98.487 4.698 5.662 23.763 14.12 2.598 3.14 0.378 30.069 9.188 4.871 52 6 2 3 150.645
"5452" 58.995 62.742 8.915 3.129 22.761 0 0 4.05 6.793 8.18 2.939 5.975 43 4 2 7 60.824
"5453" 42.865 30.116 3.708 1.654 11.73 3.085 1.89 2.379 0.046 0.12 3.354 2.15 78 10 6 2 0
"5454" 48.142 56.669 4.81 5.496 20.117 6 5.955 5.025 1 2.659 0.994 4.613 23 6 2 3 59.31
"5455" 152.813 124.675 5.65 5.918 36.653 28.908 6.974 24.862 1.061 1.94 6.386 6.323 56 7 2 6 217.365
"5456" 35.697 42.58 6.485 0.849 6.31 1.925 2.006 21.725 0.55 0.2 0.864 1.666 67 10 6 1 0
"5457" 97.158 121.185 5.492 2.817 28.903 8.24 12.446 32.674 0.795 14.749 4.245 10.824 58 11 9 6 57.928
"5458" 65.971 66.22 4.514 2.649 13.395 17.23 3.03 7.063 6.342 5.315 3.809 2.873 50 7 2 2 87.46
"5459" 28.109 28.452 2.91 5.221 6.597 0.94 0.54 0.113 0 2.814 5.154 4.163 78 10 6 2 0
"5460" 115.154 53.802 3.532 2.494 26.409 0 4.34 5.35 3.242 0.859 1.939 5.637 51 2 1 3 0
"5461" 26.34 20.66 9.242 1.642 4.781 1.995 0 0 0 0 1.914 1.086 73 11 8 1 0
"5462" 38.618 68.752 11.45 3.493 22.197 8.91 0.205 0.17 5.473 6.474 4.261 6.119 49 6 1 2 12.83
"5463" 67.462 74.088 7.686 4.726 18.796 6.1 0 5.375 2.394 3.89 3.021 22.1 37 6 2 4 69.488
"5464" 22.38 16.939 5.433 2.192 5.951 0 0 0 0 0.095 2.256 1.012 80 11 8 1 0
"5465" 83.599 102.32 13.394 4.746 27.563 1.4 2.845 22.04 0.291 5.386 7.207 17.448 49 1 2 4 85.288
"5466" 102.627 85.979 20.494 5.139 20.05 8.32 0 5.425 5.446 1.643 8.214 11.248 51 6 2 4 107.874
"5467" 47.074 45.293 6.799 5.17 19.095 2.79 2.745 0.23 0.287 2.12 2.216 3.841 41 7 2 4 51.325
"5468" 53.486 38.463 6.933 2.329 17.314 5.339 0.347 0 0.44 0.34 4.451 0.97 58 2 2 2 76.213
"5469" 81.481 90.349 6.407 2.389 23.358 1.925 5.808 18.098 8.123 1.965 4.692 17.584 45 6 2 4 89.37
"5470" 87.752 49.699 11.192 2.688 17.329 0 2.75 0 0.067 5.132 5.438 5.103 56 7 2 4 100.849
"5471" 165.157 187.63 19.554 3.595 36.221 2.783 0 5.745 48.696 8.803 33.945 28.288 50 2 2 3 211.384
"5472" 37.643 28.187 9.754 1.806 8.524 0 0 0 1.597 0.14 2.286 4.08 74 10 6 2 0
"5473" 51.758 57.799 6.822 2.867 18.399 4.48 7.739 0 2.791 2.959 8.6 3.142 50 11 9 2 35.7
"5474" 98.615 98.301 7.34 7.639 21.1 16.44 2.633 5.865 0.638 25.885 5.763 4.998 59 8 2 3 151.753
"5475" 19.06 17.015 6.48 0.462 7.311 0 0 0.125 0.155 0 1.329 1.153 70 11 8 1 0
"5476" 18.3 13.439 1.64 0.838 6.002 0.935 1.333 0.755 0 0 0.996 0.94 77 11 8 1 0
"5477" 64.744 53.259 8.381 2.052 15.748 0 0.279 4.055 0.253 11.701 5.611 5.179 37 7 2 3 90.81
"5478" 66.392 44.476 9.392 3.068 19.919 1.205 0 1.275 3.465 1.49 2.46 2.202 25 6 2 3 90.41
"5479" 49.922 43.131 8.185 3.675 14.545 2.375 0 0.39 8.02 1.421 1.638 2.882 49 6 2 3 67.73
"5480" 106.687 89.265 3.362 1.55 21.636 2.73 2.873 26.735 3.395 1.66 6.359 18.965 30 6 2 4 144.904
"5481" 55.467 38.55 3.501 3.186 16.15 6.166 0.455 0 0.265 1.84 3.676 3.311 21 6 2 3 62.48
"5482" 45.917 42.048 5.84 0.966 13.89 5.07 2.53 3.495 0.928 1.585 5.203 2.541 61 7 2 2 48.99
"5483" 41.839 42.508 5.35 2.538 12.743 4.255 0 4.395 1.615 3.929 3.513 4.17 66 11 8 2 0
"5484" 48.211 47.877 6.49 1.228 11.964 3.46 6.398 0.495 3.808 4.79 3.894 5.35 47 2 2 2 68.979
"5485" 65.012 44.478 9.466 2.155 14.246 0.305 6.346 0.365 3.503 1.795 2.978 3.319 26 1 2 3 94.077
"5486" 40.663 39.899 9.066 1.679 13.363 0.495 2.338 8.94 0.073 0.28 1.947 1.718 75 10 6 2 0
"5487" 52.55 66.096 8.339 2.012 23.184 2.22 3.076 2.325 8.462 4.499 5.331 6.648 62 11 9 2 0
"5488" 45.667 43.88 3.5 1.672 16.204 0.5 5.317 5.995 3.365 2.505 1.084 3.738 32 6 2 4 54.352
"5489" 40.259 56.663 4.932 1.201 15.825 1.935 0 23.035 0.984 0.26 6.634 1.857 72 10 6 2 0
"5490" 17.841 119.956 4.779 1.143 7.004 1.145 1.583 1.11 0.465 0.24 99.412 3.075 53 11 9 1 0
"5491" 55.375 77.068 8.538 4.104 26.332 4.585 2.506 10.686 0.831 8.176 5.7 5.61 43 6 2 2 78.25
"5492" 145.537 40.379 4.962 2.732 18.96 5.71 3.12 0.09 0.077 0.773 2.331 1.624 33 6 1 4 0
"5493" 13.3 10.679 0.49 1.211 5.032 0 0 1.365 0.138 0 1.59 0.853 74 11 8 1 0
"5494" 16.288 9.877 1.11 0.62 5.121 0.75 0.52 0 0 0 0.161 1.595 73 11 8 1 0
"5495" 88.869 53.632 5.321 1.485 13.824 1.52 9.33 1.613 10.27 4.346 2.509 3.414 45 6 2 4 119.56
"5496" 48.527 49.928 3.63 1.1 20.323 3.25 2.795 1.345 5.176 1.045 4.773 6.491 74 10 6 3 0
"5497" 20.905 7.867 3.008 0.328 4.106 0 0 0 0 0 0.085 0.34 91 10 6 1 0
"5498" 54.11 71.522 7.01 1.517 16.317 3.475 5.39 0.865 28.977 4.866 1.982 1.123 60 6 2 2 69.87
"5499" 119.581 69.332 4.01 1.998 11.572 4.85 6.77 6.36 10.185 15.277 6.061 2.249 43 7 2 3 158.65
"5500" 78.114 50.552 6.911 1.462 15.587 3.3 3.965 1.687 4.4 4.151 3.408 5.681 55 6 2 2 95.21
"5501" 29.569 31.158 1.183 2.089 12.881 1.572 3.13 6.245 0.233 0 1.509 2.316 68 11 8 2 0
"5502" 24.91 30.695 3.36 1.415 11.263 1.525 0.393 3.19 0.1 2.937 3.244 3.268 75 10 6 2 0
"5503" 73.058 65.266 7.108 3.692 25.388 2.32 5.854 0 0.11 10.134 5.487 5.173 52 1 2 3 86.92
"5504" 89.8 80.823 5.82 5.144 31.896 5.47 10.525 0.273 4.33 6.766 4.142 6.457 48 7 2 5 118.44
"5505" 30.481 39.144 5.71 2.288 7.411 0 2.16 0.6 17.104 0.355 1.973 1.543 76 10 6 2 0
"5506" 32.307 33.754 9 2.865 14.523 3.133 0.415 0 0.154 0.604 1.525 1.535 20 11 9 2 0
"5507" 21.977 27.253 4.5 1.979 5.61 4.775 0.99 0 1.041 5.424 0.819 2.115 20 5 3 1 5.4
"5508" 13.269 29.227 5.22 1.219 8.913 3.015 2.118 3.475 0.25 1.955 1.364 1.698 22 11 9 1 0
"5509" 67.626 56.983 8.802 3.278 14.788 10.913 0.225 0 0.071 11.096 5.052 2.758 23 3 3 2 62.505
"5510" 16.193 17.923 5.987 0 3.905 0.408 0 2.01 0.55 0.445 1.16 3.458 20 11 9 1 0
"5511" 18.347 18.603 5.987 0 2.64 2.49 2.28 0 0 2.06 0.241 2.905 21 11 9 1 0
"5512" 12.586 19.015 5.987 0 6.632 2.28 0 0 0 2.66 0.756 0.7 19 11 9 1 0
"5513" 36.434 52.655 5 2.75 10.719 16.66 0.626 3.185 0 5.221 8.074 0.42 27 6 2 1 63.52
"5514" 83.498 51.556 5.766 2.073 16.004 3.51 1.474 1.375 0.766 11.866 4.522 4.2 71 10 6 3 75.518
"5515" 55.961 156.981 118.634 1.752 8.158 0.895 0 3.75 16.751 1.21 4.945 0.886 52 7 2 1 45.502
"5516" 49.09 40.646 2.3 2.692 20.92 4.91 0.94 0 0 5.337 1.774 1.773 72 10 6 3 0
"5517" 79.799 66.915 4.183 4.754 26.404 0 4.278 1.255 0.345 16.073 7.325 2.298 44 6 2 6 85.2
"5518" 27.544 13.537 7 3.822 1.229 0 0 0 0.096 0.1 0.935 0.355 26 11 9 1 0
"5519" 90.8 79.404 3.706 4.161 10.95 5.791 6.418 7.53 0.183 31.785 4.312 4.568 24 11 9 2 54.494
"5520" 81.369 65.924 3.052 1.31 22.408 21.415 10.02 2.745 0.395 1.17 0.704 2.705 34 8 2 2 121.98
"5521" 168.224 79.729 14.889 1.255 11.412 0.63 0 15.5 0.767 17.699 3.942 13.635 59 3 2 2 178.844
"5522" 85.006 91.452 15.626 1.166 11.055 11 7.404 0 8.026 20.382 10.93 5.863 74 10 6 2 0
"5523" 86.985 79.088 11.378 4.349 18.266 2.97 1.74 14.595 0.223 18.304 5.34 1.923 40 2 2 4 86.568
"5524" 58.814 37.971 4.813 3.757 9.933 1.785 3.15 1.995 5.104 6.015 0.429 0.99 49 6 2 3 57.72
"5525" 64.73 29.741 9.957 1.515 8.955 1.003 0 0 0.536 1.36 4.905 1.51 32 1 2 1 92.423
"5526" 139.694 144.022 61.142 4.411 35.93 14.25 4.565 3.5 1.498 13.501 2.596 2.629 37 6 2 7 132.969
"5527" 151.249 166.372 18.927 7.169 45.118 0.83 3.6 33.44 6.667 20.191 21.444 8.986 38 1 2 5 188.339
"5528" 228.6 159.632 29.649 39.546 18.029 1.155 1.765 13.29 18.277 20.168 7.86 9.893 41 1 2 4 177.027
"5529" 47.153 47.312 2.148 1.784 15.851 0 6.16 0 0.995 3.487 5.878 11.009 41 4 2 2 60.475
"5530" 116.134 88.889 8.6 3.168 39.818 0 0.22 4.963 13.572 8.629 1.917 8.002 36 7 2 8 144.35
"5531" 66.828 88.14 2.869 4.364 33.505 0 0.225 13.99 0.125 27.929 3.306 1.827 43 11 9 7 0
"5532" 41.225 48.617 2.037 1.197 6.964 6.583 3.474 14.713 0.107 11.495 0.154 1.893 63 6 2 1 49.59
"5533" 42.699 27.004 3.382 2.844 14.421 2.8 0 0.13 0.096 1.396 1.3 0.635 31 6 2 5 46
"5534" 64.04 41.957 2.75 1.286 8.468 0 2.333 3.725 10.615 8.88 1.454 2.446 69 8 3 2 34.05
"5535" 61.768 62.54 4.557 3.303 24.058 0 0 5.335 15.135 1.249 6.409 2.494 39 7 2 5 73.3
"5536" 54.292 64.134 6.149 3.247 22.771 0.5 3.29 9.325 1.265 5.29 6.629 5.668 52 7 2 7 42.28
"5537" 154.908 17.894 3.045 2.788 8.245 0 0 0 0.174 2.038 1.006 0.598 44 2 1 4 0
"5538" 46.546 72.593 4.06 1.086 12.407 0 0 13.57 28.238 4.068 3.13 6.034 67 10 6 2 11.576
"5539" 20.23 8.828 4.53 0.496 2.215 0 0.345 0 0 0 0.669 0.573 63 11 8 1 0
"5540" 73.712 77.708 0 5.015 53.882 0 4.74 8.985 0.12 1.68 1.477 1.809 50 6 2 7 75.44
"5541" 99.042 91.069 7 4 46.064 1.25 8.325 5.25 0 2.86 13.02 3.3 47 6 4 3 130.01
"5542" 44.12 47.542 5.46 2.034 16.631 4.776 2.31 4.985 3.725 2.585 1.407 3.629 60 8 2 2 48.96
"5543" 100.556 86.664 4.577 3.876 21.679 3.098 8.275 15.382 0.34 21.085 2.618 5.734 52 7 2 6 135.172
"5544" 97.209 28.841 4.139 3.614 8.599 0 0 1.75 0.154 0.019 3.937 6.629 67 2 1 1 0
"5545" 56.615 63.272 7.594 2.583 12.534 1.928 1.498 7.05 6.996 0.316 1.437 21.336 28 4 2 3 57.911
"5546" 12.877 12.509 0 1.491 6.877 0.3 0 1.275 0.349 0.365 1.134 0.718 62 10 6 1 0
"5547" 24.006 16.108 0.488 1.49 10.332 0 0 0 0.115 0 2.889 0.794 78 10 6 2 0
"5548" 59.71 64.494 8.781 3.512 15.703 0 0 7.729 13.884 2.595 2.079 10.211 30 6 2 3 68.68
"5549" 51.098 37.691 1.754 1.669 14.22 0 0 2.245 0.058 9.09 4.111 4.544 66 10 6 3 0
"5550" 62.488 36.854 11.589 1.68 13.18 1.795 1.47 0 0.321 0.384 4.045 2.39 56 2 1 2 0
"5551" 20.832 15.72 4.931 1.466 5.782 0 0 1.07 0.029 0.29 0.669 1.483 76 11 8 1 0
"5552" 75.159 43.686 9.962 3.056 5.372 0 0 1.06 0.115 7.453 14.633 2.035 30 6 2 4 85.58
"5553" 42.927 31.387 2.108 2.248 6.917 1.73 0 1.25 6.746 6.472 0.346 3.57 40 6 2 1 50.75
"5554" 12.32 13.162 1.093 4.626 4.415 0.125 0 0.05 0 0.87 1.465 0.518 61 8 10 1 0
"5555" 31.57 36.574 6.36 1.369 7.116 0 0 0 1.29 0.555 1.774 18.11 54 6 2 1 38.7
"5556" 31.239 25.172 6.545 1.34 7.042 0.64 0 2.2 2.555 0.224 3.336 1.29 21 4 2 1 43.27
"5557" 57.456 71.331 8.785 2.978 21.747 7.928 6.08 0.85 8.215 3.073 6.982 4.693 24 6 2 4 68.52
"5558" 77.892 100.719 3.855 5.183 42.584 0 1.41 18.95 4.541 6.349 15.447 2.4 31 7 2 7 55.81
"5559" 40.198 41.321 5.428 1.651 24.093 0 0 0 1.101 5.593 0.496 2.959 70 6 3 2 20.146
"5560" 152.182 136.15 6.243 4.436 29.074 6.46 5.416 6.92 7.738 10.811 50.214 8.838 55 2 1 3 0
"5561" 33.095 31.281 5.31 1.483 9.932 0 0 0.56 0.744 0.99 9.26 3.002 77 10 6 2 0
"5562" 19.17 15.106 6.665 0.603 6.833 0 0 0 0 0 0.6 0.405 55 8 10 1 0
"5563" 59.478 64.138 10.014 3.689 17.72 7.746 2.335 2.558 6.878 1.93 5.72 5.548 38 7 2 4 87.91
"5564" 43.275 33.968 6.575 1.192 12.036 5.393 0 0 0.745 5.299 1.274 1.454 56 2 2 1 61.51
"5565" 43.9 72.602 7.19 5.588 16.51 1.495 0.54 4.665 28.136 1.766 3.346 3.366 26 11 9 3 0
"5566" 34.468 33.473 4.237 5.113 10.871 0.45 1.07 0.61 4.316 2.013 3.143 1.65 70 10 6 2 0
"5567" 76.796 198.987 12.342 4.459 26.894 16.435 3.945 42.075 55.898 0 14.58 22.359 45 4 2 3 73.738
"5568" 20.323 13.934 5.847 0.332 5.159 0 0 0.35 0.192 0 0.949 1.105 71 11 8 1 0
"5569" 97.764 117.627 9.524 3.244 15.569 2.915 2.341 13.185 14.103 45.335 6.384 5.027 47 1 2 2 111.577
"5570" 144.947 100.753 12.924 2.986 17.761 11.295 2.645 22.435 3.458 9.264 6.734 11.251 37 6 2 3 181.75
"5571" 49.423 51.376 5.368 2.648 20.779 0 9.793 2.645 1.122 0.26 2.446 6.315 26 6 2 4 55.64
"5572" 38.791 36.011 6 1.692 17.551 1.19 0.6 3.62 1.171 1.05 1.567 1.57 71 8 3 2 13.32
"5573" 65.23 82.285 5.67 2.996 20.798 19 8.05 3.625 0 2.2 4.171 15.775 54 8 3 2 77.44
"5574" 56.7 48.578 4.64 4.247 16.487 3.48 5.035 0 0.17 2.01 3.069 9.44 69 10 6 2 53.5
"5575" 99.94 73.16 8.335 5.704 16.774 9.63 1.661 0.31 12.6 9.591 6.956 1.599 37 6 2 4 100.34
"5576" 83.834 65.247 9.919 2.488 12.008 3.585 3.01 3.245 0.267 21.76 2.999 5.966 27 2 2 2 91.378
"5577" 13.535 11.598 3.222 0.908 4.293 0.545 0 0.298 0.077 0.04 0.861 1.354 76 11 8 1 0
"5578" 67.727 50.205 12.49 1.122 19.664 2.15 4.7 0 0.102 4.247 3.467 2.263 61 7 2 3 72.795
"5579" 47.51 52.147 7.66 2.754 24.009 0 1.089 2.855 3.464 2.375 2.663 5.278 29 11 9 5 0
"5580" 24.226 25.655 7.83 1.329 6.898 0 0 2.375 1.684 0.65 2.211 2.678 62 10 6 1 0
"5581" 37.012 23.254 6.445 0.723 6.657 0 2.25 1.995 0.115 0.26 1.089 3.72 76 10 6 1 0
"5582" 55.203 82.141 7.464 2.358 11.775 0.12 3.051 40.46 4.056 0 7.519 5.338 65 4 2 2 35
"5583" 25.01 37.615 8.879 3.263 6.833 0.63 0 12 0.564 0.14 2.923 2.383 79 10 6 1 0
"5584" 83.578 90.347 9.494 4.415 21.65 1.74 0 6.685 3.327 6.396 8.759 27.881 49 4 2 4 92.735
"5585" 77.226 106.112 16.113 2.734 14.017 0 9.8 21.645 14.046 16.705 4.493 6.559 30 8 4 4 82.78
"5586" 81.638 117.174 10.298 2.193 55.388 1.618 0.1 16.51 7.425 10.731 5.675 7.236 51 6 2 4 89.19
"5587" 42.102 74.125 45.96 1.863 9.216 0 0 11.25 0.495 1.17 2.716 1.455 64 11 8 2 0
"5588" 45.12 44.003 13.303 1.683 10.147 0.65 0 3.75 1.83 6.054 1.308 5.278 65 10 6 2 0
"5589" 99.695 87.378 7.69 3.65 19.112 2.083 1.302 14.49 14.264 6.222 10.25 8.315 68 8 3 3 77.894
"5590" 67.043 84.249 7.79 2.325 28.36 3.288 0.445 13.88 12.821 5.044 6.328 3.968 62 4 2 2 87.68
"5591" 66.054 61.258 8.331 3.384 11.952 0 0 7.76 0.284 1.905 3.655 23.987 28 7 2 4 68.379
"5592" 16.954 13.275 3.155 0 4.995 2.045 0 0 0.096 0.175 1.786 1.023 70 11 8 1 0
"5593" 193.291 145.399 12.144 4.709 34.973 14.82 1.03 29.225 2.888 23.068 14.546 7.996 52 1 2 3 273.038
"5594" 56.415 49.613 8.313 2.332 15.329 3.655 2.772 1.511 3.023 6.367 1.428 4.883 27 6 2 3 66.589
"5595" 159.66 164.829 8.41 5.223 32.173 23.07 2.2 24.698 6.152 28.504 16.348 18.051 64 2 2 3 226.717
"5596" 44.14 30.723 7.17 3.658 6.834 0 1.8 5.49 0.115 0.79 1.996 2.87 59 6 2 1 64.14
"5597" 47.748 52.752 8.125 7.5 17.126 0.495 4.683 2.481 0.048 5.29 2.903 4.101 30 7 10 6 0
"5598" 123.922 169.184 8.05 5.25 36.146 9.555 10.411 33.972 6.075 19.439 7.277 33.009 44 6 2 7 189.21
"5599" 74.593 94.475 12.77 0.581 29.943 1.65 5.629 7.535 5.016 0.98 3.927 26.444 37 7 2 4 93.764
"5600" 60.298 67.315 7.62 5.4 15.945 10.795 5.269 5.4 5.227 1.79 4.137 5.732 37 4 2 4 72.171
"5601" 22.49 25.904 7.94 0 7.624 0.65 1.32 1.751 3.05 0.525 1.406 1.638 69 10 6 1 0
"5602" 27.872 40.068 4.734 2.016 15.191 4.975 0 0.868 0.865 0.98 3.113 7.326 42 4 3 1 20.07
"5603" 37.656 33.232 10.727 3.019 10.981 0 3.08 0 0.37 0 3.14 1.915 60 2 1 1 0
"5604" 54.762 62.829 4.312 4.056 16.605 9.375 2.671 9.95 7.321 2.22 3.411 2.908 50 6 2 2 68.37
"5605" 48.008 34.359 4.748 1.381 11.352 0 7.8 0 0.615 5.811 0.976 1.676 30 6 2 1 60.22
"5606" 88.533 78.844 7.2 3.282 30.051 4.11 5.799 8.31 1.976 2.932 4.892 10.292 47 6 2 5 101.86
"5607" 68.442 85.487 16.86 2.56 13.111 1.71 2.028 24.469 0.11 10.202 4.111 10.326 22 6 2 2 93.87
"5608" 92.884 127.67 17.373 5.226 38.257 9.721 2.85 21.17 12.135 3.635 5.645 11.658 44 6 2 6 93.02
"5609" 49.708 35.216 7.403 1.495 7.949 1.77 0 0 0.393 3.85 5.526 6.83 74 10 6 1 0
"5610" 102.26 117.679 4.568 2.96 19.116 13.975 9.78 1.79 43.965 10.721 5.22 5.584 61 7 10 3 104.483
"5611" 40.066 41.073 4.582 2.926 8.539 5.923 0.175 0.25 0.118 15.794 1.411 1.355 68 10 6 2 0
"5612" 22.099 17.985 4.424 3.116 3.987 0 0 2.07 0.058 0.21 1.596 2.524 72 10 6 1 0
"5613" 100.101 104.354 16.633 2.029 28.464 9.965 0 16.36 5.735 18.73 2.601 3.837 37 3 2 4 112.068
"5614" 60.72 95.188 15.956 2.341 17.772 1.22 0 24.99 1.241 3.798 23.467 4.403 54 2 1 3 0
"5615" 86.199 40.527 3.252 1.804 6.949 0.08 0 1 2.476 19.605 3.48 1.881 57 2 1 2 0
"5616" 89.484 131.209 3.615 2.634 15.564 0.605 0 0.935 0.99 99.568 4.092 3.206 57 7 2 3 117.55
"5617" 111.285 138.726 13.773 1.692 30.86 1.635 0 37.735 5.038 4.656 37.086 6.251 46 2 2 4 131.37
"5618" 88.907 43.773 4.035 1.4 9.285 1.426 2.803 2.44 0.096 19.934 0.416 1.938 51 2 1 4 49.5
"5619" 18.826 32.844 7.493 7.692 12.001 0 1.68 0 0.192 0.065 2.651 1.07 59 2 1 3 0
"5620" 67.511 121.385 9.808 1.569 16.063 4.138 1.295 2.125 8.872 70.883 5.094 1.538 33 2 2 4 77.793
"5621" 78.243 103.903 12.066 6.127 15.3 3.06 2.86 0.06 0.661 54.65 5.788 3.331 64 10 7 2 0
"5622" 135.067 114.429 21.187 5.708 18.008 3.82 0 23.93 0.346 18.514 9.441 13.475 47 2 2 3 172.584
"5623" 87.821 105.25 5.015 4.197 22.078 3.48 6.805 25.55 1.197 12.566 8.956 15.406 33 2 2 4 107.656
"5624" 36.282 24.632 6.025 0.862 5.941 0 0 4.345 0.121 2.941 3.162 1.235 75 10 6 1 0
"5625" 32.917 30.494 5.904 1.937 10.692 0.675 0 0.435 0.356 5.357 2.775 2.363 71 10 6 2 0
"5626" 109.657 65.863 12.745 2.271 20.767 1.353 3.12 8.285 1.315 7.402 3.252 5.353 47 3 2 5 120.154
"5627" 16.668 12.576 4.378 2.101 5.031 0 0 0 0 0 0 1.066 75 11 8 1 0
"5628" 101.16 97.842 6.16 10.867 29.363 5.55 15.55 7.35 0.77 9.976 2.621 9.635 28 8 5 6 100.46
"5629" 252.681 164.678 16.113 3.493 26.592 7.708 0 8.15 2.573 10.571 75.078 14.4 44 1 1 5 4.808
"5630" 61.267 85.413 8 3.282 17.245 3.425 0 6.25 0.192 40.704 3.705 2.61 28 6 2 2 84.66
"5631" 19.132 16.395 7.88 1.78 4.972 0 0 0 0 0 0.51 1.253 78 10 6 1 0
"5632" 28.456 36.556 5.21 1.18 11.976 0.28 2.01 9.875 0.995 0 1.604 3.426 69 10 6 2 0
"5633" 91.798 77.177 13.625 2.067 29.13 2.72 1.61 12.42 1.241 4.059 5.542 4.763 36 6 2 5 95.16
